nombre_estado,cve_ent,nombre_municipio,cve_geo,nivel_priorizacion,tipo_vul,vulnerabilidad_actual,aumento_vulnerabilidad
Tabasco,27,Tacotalpa,27015,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,,
Tabasco,27,Tacotalpa,27015,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Sin Vulnerabilidad,
Tabasco,27,Tacotalpa,27015,Primer Nivel de Priorización,Población expuesta al dengue,Alto,
Tabasco,27,Tacotalpa,27015,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,Aumento
Tabasco,27,Tacotalpa,27015,Primer Nivel de Priorización,Producción ganadera en inundaciones,Sin Vulnerabilidad,
Tabasco,27,Tacotalpa,27015,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Medio,Aumento
Tabasco,27,Macuspana,27012,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Bajo,Aumento
Tabasco,27,Macuspana,27012,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Sin Vulnerabilidad,
Tabasco,27,Macuspana,27012,Primer Nivel de Priorización,Población expuesta al dengue,Muy Alto,
Tabasco,27,Macuspana,27012,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Bajo,Aumento
Tabasco,27,Macuspana,27012,Primer Nivel de Priorización,Producción ganadera en inundaciones,Sin Vulnerabilidad,
Tabasco,27,Macuspana,27012,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Medio,Aumento
Oaxaca,20,Santiago Astata,20453,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Muy Alto,
Oaxaca,20,Santiago Astata,20453,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Muy Alto,
Oaxaca,20,Santiago Astata,20453,Primer Nivel de Priorización,Población expuesta al dengue,Muy Alto,
Oaxaca,20,Santiago Astata,20453,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Muy Alto,
Oaxaca,20,Santiago Astata,20453,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Oaxaca,20,Santiago Astata,20453,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Oaxaca,20,Santa María Huatulco,20413,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,Aumento
Oaxaca,20,Santa María Huatulco,20413,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Sin Vulnerabilidad,
Oaxaca,20,Santa María Huatulco,20413,Primer Nivel de Priorización,Población expuesta al dengue,Alto,
Oaxaca,20,Santa María Huatulco,20413,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,
Oaxaca,20,Santa María Huatulco,20413,Primer Nivel de Priorización,Producción ganadera en inundaciones,Bajo,
Oaxaca,20,Santa María Huatulco,20413,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Bajo,
Oaxaca,20,Villa de Tututepec,20334,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Oaxaca,20,Villa de Tututepec,20334,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,Aumento
Oaxaca,20,Villa de Tututepec,20334,Primer Nivel de Priorización,Población expuesta al dengue,Alto,Aumento
Oaxaca,20,Villa de Tututepec,20334,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,Aumento
Oaxaca,20,Villa de Tututepec,20334,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Oaxaca,20,Villa de Tututepec,20334,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Oaxaca,20,San Andrés Zautla,20102,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Muy Alto,Aumento
Oaxaca,20,San Andrés Zautla,20102,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Alto,
Oaxaca,20,San Andrés Zautla,20102,Primer Nivel de Priorización,Población expuesta al dengue,,
Oaxaca,20,San Andrés Zautla,20102,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Alto,
Oaxaca,20,San Andrés Zautla,20102,Primer Nivel de Priorización,Producción ganadera en inundaciones,,
Oaxaca,20,San Andrés Zautla,20102,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Oaxaca,20,Santa María Petapa,20427,,Producción forrajera en estrés hídrico,,
Oaxaca,20,Santa María Petapa,20427,,Producción ganadera en estrés hídrico,,
Oaxaca,20,Santa María Petapa,20427,,Población expuesta al dengue,,
Oaxaca,20,Santa María Petapa,20427,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,Santa María Petapa,20427,,Producción ganadera en inundaciones,,
Oaxaca,20,Santa María Petapa,20427,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,El Barrio de la Soledad,20010,,Producción forrajera en estrés hídrico,,
Oaxaca,20,El Barrio de la Soledad,20010,,Producción ganadera en estrés hídrico,,
Oaxaca,20,El Barrio de la Soledad,20010,,Población expuesta al dengue,,
Oaxaca,20,El Barrio de la Soledad,20010,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,El Barrio de la Soledad,20010,,Producción ganadera en inundaciones,,
Oaxaca,20,El Barrio de la Soledad,20010,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,San Pedro Comitancillo,20305,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Oaxaca,20,San Pedro Comitancillo,20305,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,Aumento
Oaxaca,20,San Pedro Comitancillo,20305,Primer Nivel de Priorización,Población expuesta al dengue,Alto,Aumento
Oaxaca,20,San Pedro Comitancillo,20305,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,
Oaxaca,20,San Pedro Comitancillo,20305,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Oaxaca,20,San Pedro Comitancillo,20305,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Muy Alto,
Oaxaca,20,Asunción Ixtaltepec,20005,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,Aumento
Oaxaca,20,Asunción Ixtaltepec,20005,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,Aumento
Oaxaca,20,Asunción Ixtaltepec,20005,Primer Nivel de Priorización,Población expuesta al dengue,Alto,Aumento
Oaxaca,20,Asunción Ixtaltepec,20005,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,Asunción Ixtaltepec,20005,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Oaxaca,20,Asunción Ixtaltepec,20005,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Oaxaca,20,Chahuites,20025,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,
Oaxaca,20,Chahuites,20025,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,Aumento
Oaxaca,20,Chahuites,20025,Primer Nivel de Priorización,Población expuesta al dengue,Muy Alto,Aumento
Oaxaca,20,Chahuites,20025,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Bajo,
Oaxaca,20,Chahuites,20025,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Oaxaca,20,Chahuites,20025,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Muy Alto,
Oaxaca,20,Reforma de Pineda,20075,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Oaxaca,20,Reforma de Pineda,20075,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,Aumento
Oaxaca,20,Reforma de Pineda,20075,Primer Nivel de Priorización,Población expuesta al dengue,Muy Alto,Aumento
Oaxaca,20,Reforma de Pineda,20075,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,Aumento
Oaxaca,20,Reforma de Pineda,20075,Primer Nivel de Priorización,Producción ganadera en inundaciones,Alto,
Oaxaca,20,Reforma de Pineda,20075,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Muy Alto,
Oaxaca,20,San Francisco del Mar,20141,,Producción forrajera en estrés hídrico,,
Oaxaca,20,San Francisco del Mar,20141,,Producción ganadera en estrés hídrico,,
Oaxaca,20,San Francisco del Mar,20141,,Población expuesta al dengue,,
Oaxaca,20,San Francisco del Mar,20141,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,San Francisco del Mar,20141,,Producción ganadera en inundaciones,,
Oaxaca,20,San Francisco del Mar,20141,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,San Francisco Ixhuatán,20143,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Oaxaca,20,San Francisco Ixhuatán,20143,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,Aumento
Oaxaca,20,San Francisco Ixhuatán,20143,Primer Nivel de Priorización,Población expuesta al dengue,Muy Alto,Aumento
Oaxaca,20,San Francisco Ixhuatán,20143,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,Aumento
Oaxaca,20,San Francisco Ixhuatán,20143,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Oaxaca,20,San Francisco Ixhuatán,20143,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Muy Alto,
Oaxaca,20,Juchitán de Zaragoza,20043,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,
Oaxaca,20,Juchitán de Zaragoza,20043,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,
Oaxaca,20,Juchitán de Zaragoza,20043,Primer Nivel de Priorización,Población expuesta al dengue,Alto,
Oaxaca,20,Juchitán de Zaragoza,20043,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Bajo,
Oaxaca,20,Juchitán de Zaragoza,20043,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Oaxaca,20,Juchitán de Zaragoza,20043,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Oaxaca,20,Unión Hidalgo,20557,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Oaxaca,20,Unión Hidalgo,20557,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,
Oaxaca,20,Unión Hidalgo,20557,Primer Nivel de Priorización,Población expuesta al dengue,Muy Alto,
Oaxaca,20,Unión Hidalgo,20557,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Bajo,
Oaxaca,20,Unión Hidalgo,20557,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Oaxaca,20,Unión Hidalgo,20557,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Muy Alto,
Oaxaca,20,Pluma Hidalgo,20071,,Producción forrajera en estrés hídrico,,
Oaxaca,20,Pluma Hidalgo,20071,,Producción ganadera en estrés hídrico,,
Oaxaca,20,Pluma Hidalgo,20071,,Población expuesta al dengue,,
Oaxaca,20,Pluma Hidalgo,20071,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,Pluma Hidalgo,20071,,Producción ganadera en inundaciones,,
Oaxaca,20,Pluma Hidalgo,20071,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,Candelaria Loxicha,20012,,Producción forrajera en estrés hídrico,,
Oaxaca,20,Candelaria Loxicha,20012,,Producción ganadera en estrés hídrico,,
Oaxaca,20,Candelaria Loxicha,20012,,Población expuesta al dengue,,
Oaxaca,20,Candelaria Loxicha,20012,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,Candelaria Loxicha,20012,,Producción ganadera en inundaciones,,
Oaxaca,20,Candelaria Loxicha,20012,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,Santa María Colotepec,20401,,Producción forrajera en estrés hídrico,,
Oaxaca,20,Santa María Colotepec,20401,,Producción ganadera en estrés hídrico,,
Oaxaca,20,Santa María Colotepec,20401,,Población expuesta al dengue,,
Oaxaca,20,Santa María Colotepec,20401,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,Santa María Colotepec,20401,,Producción ganadera en inundaciones,,
Oaxaca,20,Santa María Colotepec,20401,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,San Pedro Mixtepec,20318,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,Aumento
Oaxaca,20,San Pedro Mixtepec,20318,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,Aumento
Oaxaca,20,San Pedro Mixtepec,20318,Primer Nivel de Priorización,Población expuesta al dengue,Alto,Aumento
Oaxaca,20,San Pedro Mixtepec,20318,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Bajo,
Oaxaca,20,San Pedro Mixtepec,20318,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,Aumento
Oaxaca,20,San Pedro Mixtepec,20318,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Medio,Aumento
Oaxaca,20,Matías Romero Avendaño,20057,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,Aumento
Oaxaca,20,Matías Romero Avendaño,20057,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,Aumento
Oaxaca,20,Matías Romero Avendaño,20057,Primer Nivel de Priorización,Población expuesta al dengue,Alto,Aumento
Oaxaca,20,Matías Romero Avendaño,20057,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,Matías Romero Avendaño,20057,Primer Nivel de Priorización,Producción ganadera en inundaciones,Alto,
Oaxaca,20,Matías Romero Avendaño,20057,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Oaxaca,20,San Antonino Castillo Velasco,20103,,Producción forrajera en estrés hídrico,,
Oaxaca,20,San Antonino Castillo Velasco,20103,,Producción ganadera en estrés hídrico,,
Oaxaca,20,San Antonino Castillo Velasco,20103,,Población expuesta al dengue,,
Oaxaca,20,San Antonino Castillo Velasco,20103,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,San Antonino Castillo Velasco,20103,,Producción ganadera en inundaciones,,
Oaxaca,20,San Antonino Castillo Velasco,20103,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,Santa Ana Zegache,20360,,Producción forrajera en estrés hídrico,,
Oaxaca,20,Santa Ana Zegache,20360,,Producción ganadera en estrés hídrico,,
Oaxaca,20,Santa Ana Zegache,20360,,Población expuesta al dengue,,
Oaxaca,20,Santa Ana Zegache,20360,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,Santa Ana Zegache,20360,,Producción ganadera en inundaciones,,
Oaxaca,20,Santa Ana Zegache,20360,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,Santiago Apóstol,20452,,Producción forrajera en estrés hídrico,,
Oaxaca,20,Santiago Apóstol,20452,,Producción ganadera en estrés hídrico,,
Oaxaca,20,Santiago Apóstol,20452,,Población expuesta al dengue,,
Oaxaca,20,Santiago Apóstol,20452,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,Santiago Apóstol,20452,,Producción ganadera en inundaciones,,
Oaxaca,20,Santiago Apóstol,20452,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,San Agustín Yatareni,20087,,Producción forrajera en estrés hídrico,,
Oaxaca,20,San Agustín Yatareni,20087,,Producción ganadera en estrés hídrico,,
Oaxaca,20,San Agustín Yatareni,20087,,Población expuesta al dengue,,
Oaxaca,20,San Agustín Yatareni,20087,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,San Agustín Yatareni,20087,,Producción ganadera en inundaciones,,
Oaxaca,20,San Agustín Yatareni,20087,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,San José del Progreso,20072,,Producción forrajera en estrés hídrico,,
Oaxaca,20,San José del Progreso,20072,,Producción ganadera en estrés hídrico,,
Oaxaca,20,San José del Progreso,20072,,Población expuesta al dengue,,
Oaxaca,20,San José del Progreso,20072,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,San José del Progreso,20072,,Producción ganadera en inundaciones,,
Oaxaca,20,San José del Progreso,20072,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,San Pedro Apóstol,20301,,Producción forrajera en estrés hídrico,,
Oaxaca,20,San Pedro Apóstol,20301,,Producción ganadera en estrés hídrico,,
Oaxaca,20,San Pedro Apóstol,20301,,Población expuesta al dengue,,
Oaxaca,20,San Pedro Apóstol,20301,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,San Pedro Apóstol,20301,,Producción ganadera en inundaciones,,
Oaxaca,20,San Pedro Apóstol,20301,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,Ocotlán de Morelos,20068,,Producción forrajera en estrés hídrico,,
Oaxaca,20,Ocotlán de Morelos,20068,,Producción ganadera en estrés hídrico,,
Oaxaca,20,Ocotlán de Morelos,20068,,Población expuesta al dengue,,
Oaxaca,20,Ocotlán de Morelos,20068,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,Ocotlán de Morelos,20068,,Producción ganadera en inundaciones,,
Oaxaca,20,Ocotlán de Morelos,20068,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,San Dionisio Ocotlán,20132,,Producción forrajera en estrés hídrico,,
Oaxaca,20,San Dionisio Ocotlán,20132,,Producción ganadera en estrés hídrico,,
Oaxaca,20,San Dionisio Ocotlán,20132,,Población expuesta al dengue,,
Oaxaca,20,San Dionisio Ocotlán,20132,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,San Dionisio Ocotlán,20132,,Producción ganadera en inundaciones,,
Oaxaca,20,San Dionisio Ocotlán,20132,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,San Juan Chilateca,20192,,Producción forrajera en estrés hídrico,,
Oaxaca,20,San Juan Chilateca,20192,,Producción ganadera en estrés hídrico,,
Oaxaca,20,San Juan Chilateca,20192,,Población expuesta al dengue,,
Oaxaca,20,San Juan Chilateca,20192,,Asentamientos humanos expuestos a deslaves,,
Oaxaca,20,San Juan Chilateca,20192,,Producción ganadera en inundaciones,,
Oaxaca,20,San Juan Chilateca,20192,,Asentamientos humanos expuestos a inundaciones,,
Oaxaca,20,San Martín Tilcajete,20243,,Producción forrajera en estrés hídrico,,
Oaxaca,20,San Martín Tilcajete,20243,,Producción ganadera en estrés hídrico,,
Oaxaca,20,San Martín Tilcajete,20243,,Población expuesta al dengue,,
Oaxaca,20,San Martín Tilcajete,20243,,Asentamientos humanos expuestos a deslaves,,
